game_id,season,season_type,home_team,away_team,home_score,away_score,actual_spread,actual_total,off_eff_diff,def_eff_diff,net_eff_diff,spread_net_rating_diff,spread_off_rating_diff,spread_def_rating_diff,spread_ppg_diff,spread_opp_ppg_diff,spread_margin_diff,spread_efg_diff,spread_to_rate_diff,spread_orb_diff,spread_ft_rate_diff,total_combined_off_eff,total_combined_def_eff,total_avg_off_eff,total_avg_def_eff,total_combined_tempo,total_avg_tempo,total_combined_ppg,total_combined_opp_ppg,total_combined_fg_pct,total_combined_3pt_pct,total_projected_total
19643,2022,regular,Belmont,Dayton,61,63,2.0,124.0,0.7000000000000028,1.1000000000000085,-0.3999999999999999,-0.3999999999999999,0.7000000000000028,1.1000000000000085,9.044155844155839,7.377489177489181,1.6666666666666572,0.02100000000000002,-0.01999999999999999,-0.027000000000000024,-0.03899999999999998,224.7,221.7,112.35,110.85,131.6,65.8,147.5012987012987,129.83463203463202,0.966,0.6930000000000001,58.74623999999999
19645,2022,regular,Princeton,Fairleigh Dickinson,89,79,-10.0,168.0,1.2000000000000028,-2.5,3.7,3.7,1.2000000000000028,-2.5,12.602564102564102,-9.053846153846166,21.65641025641027,0.11099999999999999,-0.04000000000000001,-0.061,-0.07,222.2,222.5,111.1,111.25,134.0,67.0,147.06410256410254,149.25384615384615,0.894,0.7110000000000001,59.589800000000004
19617,2022,regular,Arkansas,Pennsylvania,76,60,-16.0,136.0,0.7000000000000028,-2.9000000000000057,3.5,3.5,0.7000000000000028,-2.9000000000000057,3.910231660231659,-7.166988416988417,11.077220077220076,-0.027000000000000024,0.0,0.030000000000000027,0.13000000000000006,222.10000000000002,221.5,111.05000000000001,110.75,137.7,68.85,147.98166023166024,143.761583011583,0.88,0.639,61.08372
19648,2022,regular,Northwestern State,Stephen F. Austin,68,72,4.0,140.0,-1.0,1.9000000000000057,-2.9,-2.9,-1.0,1.9000000000000057,-0.6875,11.96875,-12.65625,-0.02200000000000002,-0.03,-0.029000000000000026,-0.10899999999999999,225.0,220.9,112.5,110.45,142.8,71.4,148.375,148.84375,0.919,0.672,63.67452000000001
19649,2022,regular,Kennesaw State,Charleston Southern,89,52,-37.0,141.0,-3.0,0.7000000000000028,-3.6999999999999997,-3.6999999999999997,-3.0,0.7000000000000028,6.3548387096774235,-4.838709677419359,11.193548387096783,0.05499999999999994,-0.01999999999999999,0.008000000000000007,-0.007000000000000006,221.0,224.10000000000002,110.5,112.05000000000001,132.2,66.1,143.25806451612902,147.16129032258064,0.871,0.673,58.84222
19650,2022,regular,Quinnipiac,Brown,61,72,11.0,133.0,1.0999999999999943,1.5,-0.5,-0.5,1.0999999999999943,1.5,0.8409343715239146,2.0011123470522847,-1.16017797552837,0.009999999999999953,-0.010000000000000009,-0.016000000000000014,-0.04199999999999998,222.1,221.7,111.05,110.85,134.39999999999998,67.19999999999999,142.77196885428253,140.9666295884316,0.866,0.6579999999999999,59.64671999999999
19651,2022,regular,Alabama State,North Alabama,69,81,12.0,150.0,11.599999999999994,3.9000000000000057,7.799999999999999,7.799999999999999,11.599999999999994,3.9000000000000057,-0.3999999999999915,7.033333333333331,-7.433333333333323,0.017000000000000015,0.06999999999999998,0.0040000000000000036,0.13899999999999998,209.4,218.1,104.7,109.05,128.3,64.15,138.33333333333331,144.1,0.8180000000000001,0.646,54.84825000000001
19653,2022,regular,Radford,Eastern Kentucky,88,75,-13.0,163.0,3.5999999999999943,6.700000000000003,-3.0,-3.0,3.5999999999999943,6.700000000000003,-16.085650723025594,-7.650723025583986,-8.434927697441609,-0.025999999999999968,0.04999999999999999,-0.04299999999999998,0.06500000000000003,229.0,229.3,114.5,114.65,133.3,66.65,142.43047830923248,142.4783092324805,0.831,0.6599999999999999,61.09139000000002
19656,2022,regular,Kansas State,North Dakota,84,42,-42.0,126.0,-1.4000000000000057,-2.799999999999997,1.4000000000000001,1.4000000000000001,-1.4000000000000057,-2.799999999999997,-1.2580645161290391,-11.387096774193552,10.129032258064512,0.012999999999999956,-0.009999999999999981,-0.019000000000000017,-0.01899999999999996,222.0,221.2,111.0,110.6,130.3,65.15,139.25806451612902,146.29032258064518,0.825,0.6910000000000001,57.74896000000001
19616,2022,regular,La Salle,Villanova,46,72,26.0,118.0,-2.299999999999997,1.6000000000000085,-4.0,-4.0,-2.299999999999997,1.6000000000000085,-4.236842105263165,8.822807017543859,-13.059649122807024,-0.03799999999999998,0.03,0.0,-0.046999999999999986,223.3,220.2,111.65,110.1,128.39999999999998,64.19999999999999,139.23684210526318,134.2438596491228,0.8460000000000001,0.6779999999999999,56.9454
19657,2022,regular,San Diego,Cal State Northridge,52,56,4.0,108.0,-0.4000000000000057,-0.30000000000001137,-0.09999999999999998,-0.09999999999999998,-0.4000000000000057,-0.30000000000001137,4.272043010752689,-3.943010752688167,8.215053763440856,0.02800000000000008,0.010000000000000009,-0.04299999999999998,-0.034999999999999976,222.6,223.5,111.3,111.75,124.7,62.35,127.40537634408602,138.5236559139785,0.831,0.638,55.628670000000014
19658,2022,regular,Florida Gulf Coast,Purdue Fort Wayne,85,78,-7.0,163.0,-1.0,-0.10000000000000853,-0.8,-0.8,-1.0,-0.10000000000000853,4.221925133689837,4.04010695187165,0.18181818181818699,-0.0030000000000000027,0.0,0.04500000000000004,0.01599999999999996,223.6,222.3,111.8,111.15,133.6,66.8,151.13101604278074,143.31283422459893,0.9119999999999999,0.721,59.572239999999994
19659,2022,regular,Alabama,Miami,96,64,-32.0,160.0,-1.2999999999999972,-0.5,-0.8999999999999999,-0.8999999999999999,-1.2999999999999972,-0.5,5.5389025389025335,6.103194103194099,-0.5642915642915654,-0.019999999999999907,0.06,0.10099999999999995,0.040999999999999925,220.7,220.1,110.35,110.05,138.7,69.35,153.43079443079444,146.8058968058968,0.9119999999999999,0.6479999999999999,61.13895999999999
19660,2022,regular,Lehigh,St. Francis (PA),68,79,11.0,147.0,0.29999999999999716,-1.0,1.2999999999999998,1.2999999999999998,0.29999999999999716,-1.0,-0.16249999999999432,-2.125,1.9625000000000057,0.04799999999999999,0.020000000000000018,-0.11200000000000002,-0.044999999999999984,220.3,222.4,110.15,111.2,133.6,66.8,137.0375,144.875,0.87,0.6970000000000001,59.14472
19661,2022,regular,Colorado,Stanford,80,76,-4.0,156.0,-1.0999999999999943,-0.09999999999999432,-1.0,-1.0,-1.0999999999999943,-0.09999999999999432,4.685606060606062,-1.293560606060609,5.979166666666671,0.006000000000000005,-0.03,-0.04300000000000004,0.04800000000000004,221.5,219.5,110.75,109.75,131.8,65.9,137.43560606060606,136.08143939393938,0.875,0.705,58.12380000000001
19662,2022,regular,Norfolk State,Hampton,70,61,-9.0,131.0,1.2000000000000028,1.5,-0.4,-0.4,1.2000000000000028,1.5,9.472350230414747,-5.08064516129032,14.552995391705068,0.07200000000000001,0.01999999999999999,0.023999999999999966,0.01100000000000001,221.60000000000002,221.1,110.80000000000001,110.55,128.60000000000002,64.30000000000001,139.04377880184333,133.9193548387097,0.859,0.634,56.931220000000025
19663,2022,regular,California,Fresno State,65,57,-8.0,122.0,0.19999999999998863,-0.6000000000000085,0.8,0.8,0.19999999999998863,-0.6000000000000085,-3.1597222222222285,6.645833333333336,-9.805555555555564,-0.04200000000000004,0.010000000000000009,-0.01100000000000001,-0.057999999999999996,222.0,221.2,111.0,110.6,118.4,59.2,129.28472222222223,125.47916666666666,0.866,0.645,52.47488000000001
19664,2022,regular,Morgan State,Grambling,59,74,15.0,133.0,2.799999999999997,2.5,0.3999999999999999,0.3999999999999999,2.799999999999997,2.5,9.625,1.2901785714285694,8.33482142857143,0.034999999999999976,-0.1,0.03699999999999992,-0.007000000000000062,224.39999999999998,227.7,112.19999999999999,113.85,108.5,54.25,140.375,143.35267857142856,0.8440000000000001,0.628,49.05285
19668,2022,regular,Grambling,Norfolk State,63,70,7.0,133.0,-0.6000000000000085,1.2999999999999972,-2.0,-2.0,-0.6000000000000085,1.2999999999999972,-8.88306451612904,6.61189516129032,-15.49495967741936,-0.07100000000000001,0.12000000000000002,0.022000000000000075,-0.04099999999999998,222.2,223.89999999999998,111.1,111.94999999999999,108.9,54.45,139.63306451612902,135.4506048387097,0.8680000000000001,0.6579999999999999,48.58029
19673,2022,regular,Virginia,Iowa,74,75,1.0,149.0,-1.3999999999999915,-2.299999999999997,1.0,1.0,-1.3999999999999915,-2.299999999999997,-20.794444444444444,-11.052380952380958,-9.742063492063487,-0.035999999999999865,0.03,-0.046999999999999986,-0.01899999999999996,225.2,217.89999999999998,112.6,108.94999999999999,127.8,63.9,145.59444444444443,131.28095238095239,0.91,0.6859999999999999,56.62818
19672,2022,regular,Columbia,Lafayette,50,73,23.0,123.0,-0.6999999999999886,-2.299999999999997,1.7,1.7,-0.6999999999999886,-2.299999999999997,-0.41538461538461036,5.974358974358978,-6.389743589743588,-0.018000000000000016,0.06,0.03300000000000003,0.048000000000000015,223.5,223.3,111.75,111.65,129.3,64.65,135.18461538461537,151.64102564102564,0.858,0.6839999999999999,57.77124000000001
19671,2022,regular,Gardner-Webb,North Carolina Central,83,58,-25.0,141.0,-49.7,-36.099999999999994,-13.6,-13.6,-49.7,-36.099999999999994,-3.2903225806451672,-4.225806451612911,0.9354838709677438,0.0040000000000000036,-0.03999999999999998,-0.06399999999999995,-0.07600000000000001,272.1,257.9,136.05,128.95,131.5,65.75,142.25806451612902,132.5483870967742,0.893,0.661,69.695
19667,2022,regular,Kentucky,Central Michigan,85,57,-28.0,142.0,-0.09999999999999432,-4.700000000000003,4.5,4.5,-0.09999999999999432,-4.700000000000003,13.507843137254895,-10.4078431372549,23.915686274509795,0.05300000000000005,-0.03,0.04500000000000004,-0.024999999999999967,224.1,222.7,112.05,111.35,134.8,67.4,145.37450980392157,143.52549019607844,0.8919999999999999,0.6880000000000001,60.22864
19676,2022,regular,Colgate,Niagara,59,70,11.0,129.0,2.299999999999997,-0.5,2.8,2.8,2.299999999999997,-0.5,8.199999999999989,1.6142857142857139,6.585714285714275,0.05799999999999994,0.0,0.009000000000000036,-0.01599999999999996,221.7,223.1,110.85,111.55,127.0,63.5,143.0,132.6142857142857,0.913,0.7489999999999999,56.489599999999996
19675,2022,regular,Canisius,Cornell,75,89,14.0,164.0,3.0,-1.7000000000000028,4.699999999999999,4.699999999999999,3.0,-1.7000000000000028,-10.692307692307693,-3.1538461538461604,-7.538461538461533,-0.08500000000000002,-0.020000000000000018,0.05299999999999999,-0.0040000000000000036,222.4,225.89999999999998,111.2,112.94999999999999,136.60000000000002,68.30000000000001,147.69230769230768,146.15384615384616,0.867,0.6539999999999999,61.237780000000015
19674,2022,regular,Boston College,South Florida,64,49,-15.0,113.0,2.3000000000000114,2.5999999999999943,-0.2999999999999998,-0.2999999999999998,2.3000000000000114,2.5999999999999943,9.48778103616813,3.217986314760509,6.269794721407621,0.065,-0.010000000000000009,-0.006000000000000005,0.04200000000000004,221.5,224.0,110.75,112.0,127.69999999999999,63.849999999999994,124.39100684261975,133.02443792766374,0.802,0.562,56.890350000000005
19682,2022,regular,TCU,Austin Peay,68,51,-17.0,119.0,-1.5,0.3999999999999915,-1.9,-1.9,-1.5,0.3999999999999915,3.8154158215010057,-4.191683569979716,8.007099391480722,0.009000000000000064,0.010000000000000009,0.009999999999999953,0.04799999999999999,219.9,223.8,109.95,111.9,129.2,64.6,133.12576064908723,134.0152129817444,0.847,0.617,57.326040000000006
19679,2022,regular,South Alabama,East Texas A&M,69,66,-3.0,135.0,4.1000000000000085,4.6000000000000085,-0.5,-0.5,4.1000000000000085,4.6000000000000085,6.075757575757578,-1.5303030303030312,7.606060606060609,0.014000000000000012,-0.06,0.09300000000000003,-0.119,216.7,218.8,108.35,109.4,137.1,68.55,137.07575757575756,129.46969696969697,0.886,0.639,59.70705000000001
